ID, Assembly_file, length, num_contigs
esc_ga8858aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3574296_trimmed.contigs_velvet.fa,5606819,1558
esc_ga8858aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga8858aa_as.fasta,5616392,505
esc_ha5496aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha5496aa_as.fasta,5257682,215
esc_pa2603aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR6009923_trimmed.contigs_velvet.fa,4997455,198
esc_pa2603aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa2603aa_as.fasta,5080952,555
srs3783646,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7839339_trimmed.contigs_velvet.fa,5438407,240
esc_ba4570aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba4570aa_as.fasta,5325504,291
srs3783639,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7839332_trimmed.contigs_velvet.fa,5292818,136
esc_sa5905aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR7286589_trimmed.contigs_velvet.fa,5110594,1204
srs3783637,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7839330_trimmed.contigs_velvet.fa,5323626,136
srs3783638,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7839331_trimmed.contigs_velvet.fa,5623014,240
srs3783643,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7839336_trimmed.contigs_velvet.fa,5264171,185
srs3783641,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7839334_trimmed.contigs_velvet.fa,5288348,137
15795_1#52,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15795_1#52.contigs_velvet.fa,5096034,93
esc_ca2979aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca2979aa_as.fasta,5299015,164
esc_sa9077aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474050_trimmed.contigs_velvet.fa,5490159,171
esc_sa9078aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474051_trimmed.contigs_velvet.fa,5451355,233
esc_sa9079aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474052_trimmed.contigs_velvet.fa,5294151,149
esc_sa9080aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474053_trimmed.contigs_velvet.fa,5505497,1048
esc_ha0200aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha0200aa_as.fasta,5577528,273
esc_ha0201aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha0201aa_as.fasta,5606480,395
esc_sa9083aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474056_trimmed.contigs_velvet.fa,5284766,128
esc_sa9084aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474057_trimmed.contigs_velvet.fa,5330137,156
esc_sa9085aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7474058_trimmed.contigs_velvet.fa,5491923,236
esc_ka4931aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5033732_trimmed.contigs_velvet.fa,5094826,188
esc_ka4931aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka4931aa_as.fasta,5120615,232
esc_ha0202aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha0202aa_as.fasta,4851223,91
esc_ha0203aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha0203aa_as.fasta,5229343,326
esc_ra4008aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ra4008aa_as.fasta,4632720,93
esc_ha7767aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha7767aa_as.fasta,4937889,95
esc_ja4720aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4788079_trimmed.contigs_velvet.fa,5104023,254
esc_ja4720aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4720aa_as.fasta,5123298,357
esc_ja4719aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4719aa_as.fasta,5351987,233
esc_ja4719aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4788077_trimmed.contigs_velvet.fa,5335930,142
esc_ja4718aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4788075_trimmed.contigs_velvet.fa,5339897,214
esc_ja4718aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4718aa_as.fasta,5318096,344
esc_ka6865aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka6865aa_as.fasta,4945601,207
esc_ka6865aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/assembly/SRR5033731_trimmed.contigs_velvet.fa,4941992,133
39954_b01,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/complete/39954_B01_contigs_pacbio.fa,4959717,7
srs1781955,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4897210_trimmed.contigs_velvet.fa,5271985,189
esc_ja3830aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja3830aa_as.fasta,5317211,247
esc_ja3830aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4897216_trimmed.contigs_velvet.fa,5322658,333
15795_1#59,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15795_1#59.contigs_velvet.fa,5159471,81
esc_qa2088aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_qa2088aa_as.fasta,5409081,378
esc_qa2087aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_qa2087aa_as.fasta,5477455,389
esc_ja3831aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4897219_trimmed.contigs_velvet.fa,5283156,141
esc_ja3831aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja3831aa_as.fasta,5308419,324
esc_ga9327aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9327aa_as.fasta,5083386,288
esc_ga9327aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR3578938_trimmed.contigs_velvet.fa,5133953,2806
esc_ja5404aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5006058_trimmed.contigs_velvet.fa,5268788,171
esc_ja5404aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja5404aa_as.fasta,5295110,343
esc_ja5403aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5006055_trimmed.contigs_velvet.fa,5364231,217
esc_ja5403aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja5403aa_as.fasta,5403603,283
esc_ja5544aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja5544aa_as.fasta,5311727,239
esc_ja5544aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5006054_trimmed.contigs_velvet.fa,6316137,4956
esc_ja5401aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/exist/assembly/SRR5006053_trimmed.contigs_velvet.fa,5576727,3262
esc_ja5401aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja5401aa_as.fasta,4872088,98
esc_ja5400aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja5400aa_as.fasta,5381818,376
esc_ja5400aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5006052_trimmed.contigs_velvet.fa,5349722,170
esc_sa5929aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7286660_trimmed.contigs_velvet.fa,5269968,145
esc_ga9402aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3578983_trimmed.contigs_velvet.fa,5174891,247
esc_ga9402aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9402aa_as.fasta,5190633,244
esc_ja7722aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5017278_trimmed.contigs_velvet.fa,5230665,223
esc_ja7722aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja7722aa_as.fasta,5257903,230
esc_ja7789aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja7789aa_as.fasta,5395304,228
esc_ja7789aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5017275_trimmed.contigs_velvet.fa,5470040,1037
esc_pa2021aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa2021aa_as.fasta,4951929,78
srs3356676,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7236635_trimmed.contigs_velvet.fa,5399784,1049
esc_sa3790aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7236632_trimmed.contigs_velvet.fa,5359579,193
esc_sa3791aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7236633_trimmed.contigs_velvet.fa,5607553,136
esc_ca7126aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca7126aa_as.fasta,4117530,111
esc_sa5846aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7286448_trimmed.contigs_velvet.fa,5252171,339
esc_pa5511aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa5511aa_as.fasta,5517689,318
esc_pa5511aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR6052886_trimmed.contigs_velvet.fa,5483563,152
esc_ha8434aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha8434aa_as.fasta,4740596,233
esc_ha8435aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha8435aa_as.fasta,4683410,257
esc_ha8437aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha8437aa_as.fasta,4914931,319
esc_sa1375aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7163944_trimmed.contigs_velvet.fa,5119548,175
esc_sa5844aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7286444_trimmed.contigs_velvet.fa,5337637,145
esc_pa5509aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa5509aa_as.fasta,5446571,343
esc_sa5845aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7286447_trimmed.contigs_velvet.fa,5133271,111
esc_ra0311aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ra0311aa_as.fasta,5396908,499
esc_sa1377aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7163946_trimmed.contigs_velvet.fa,4997381,355
srs1804929,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5029847_trimmed.contigs_velvet.fa,5001396,218
srs1804928,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5029846_trimmed.contigs_velvet.fa,5295500,210
srs1804927,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5029845_trimmed.contigs_velvet.fa,5375271,302
srs1804926,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5029844_trimmed.contigs_velvet.fa,5460663,223
srs1804923,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5029841_trimmed.contigs_velvet.fa,5566787,232
srs1804922,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5029840_trimmed.contigs_velvet.fa,5432027,228
esc_sa1373aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7163942_trimmed.contigs_velvet.fa,5322794,251
esc_ra0774aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ra0774aa_as.fasta,5326245,131
esc_ca4594aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca4594aa_as.fasta,5178094,145
esc_ja4664aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4787821_trimmed.contigs_velvet.fa,5415475,1001
esc_ja4664aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4664aa_as.fasta,5349140,196
esc_ja4054aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4054aa_as.fasta,5379014,466
esc_ja4054aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR4897704_trimmed.contigs_velvet.fa,5331832,170
esc_ha8327aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha8327aa_as.fasta,5198826,94
esc_ja7876aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja7876aa_as.fasta,5132752,354
esc_ja7876aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5005504_trimmed.contigs_velvet.fa,5095492,166
esc_ja7642aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5005505_trimmed.contigs_velvet.fa,5319662,1127
esc_ja7642aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja7642aa_as.fasta,5303443,248
esc_ja7643aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5005506_trimmed.contigs_velvet.fa,5548884,160
esc_ja7643aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja7643aa_as.fasta,5558151,395
esc_ja7644aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja7644aa_as.fasta,5349568,339
esc_ja7644aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5005507_trimmed.contigs_velvet.fa,5319505,175
srs1790554,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5005502_trimmed.contigs_velvet.fa,4980565,75
esc_ja7875aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR5005503_trimmed.contigs_velvet.fa,5288215,181
esc_ja7875aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja7875aa_as.fasta,5317202,350
esc_ba4011aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba4011aa_as.fasta,5555236,350
esc_ba9808aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba9808aa_as.fasta,5074933,146
esc_ca0932aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca0932aa_as.fasta,5237246,230
esc_ja4617aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4787739_trimmed.contigs_velvet.fa,5503852,1068
esc_ja4617aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4617aa_as.fasta,5473111,230
esc_ja4616aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4616aa_as.fasta,5358024,398
esc_ja4616aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4787738_trimmed.contigs_velvet.fa,5317246,189
esc_ba4091aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba4091aa_as.fasta,5759371,456
esc_ja4615aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4615aa_as.fasta,4898968,193
esc_ja4615aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4787734_trimmed.contigs_velvet.fa,4874610,145
esc_ja4613aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/assembly/SRR4787731_trimmed.contigs_velvet.fa,5297822,1978
esc_ja4613aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4613aa_as.fasta,5335452,438
esc_ja4556aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4556aa_as.fasta,5353204,340
esc_ja4556aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR4787352_trimmed.contigs_velvet.fa,5326863,373
esc_ja4614aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4787732_trimmed.contigs_velvet.fa,5485646,191
esc_ja4614aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4614aa_as.fasta,5443112,209
esc_ra3562aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ra3562aa_as.fasta,5391339,141
39220_f01,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/complete/39220_F01_contigs_pacbio.fa,5044758,4
esc_ba7615aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba7615aa_as.fasta,5649101,324
esc_ca5246aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca5246aa_as.fasta,5159223,254
esc_ba8705aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba8705aa_as.fasta,5355518,180
esc_ca2198aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca2198aa_as.fasta,5399916,236
esc_ga9415aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3579359_trimmed.contigs_velvet.fa,5395228,155
esc_ga9415aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9415aa_as.fasta,5446599,356
esc_ga8958aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga8958aa_as.fasta,5210171,211
esc_ga8958aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3581387_trimmed.contigs_velvet.fa,5199391,314
esc_ga8957aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3581386_trimmed.contigs_velvet.fa,4664775,295
esc_ga8957aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga8957aa_as.fasta,4776901,403
srs1465101,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3581385_trimmed.contigs_velvet.fa,5647265,1108
esc_ga8955aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3581384_trimmed.contigs_velvet.fa,5455829,1259
esc_ga8955aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga8955aa_as.fasta,5467312,480
esc_ga8954aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga8954aa_as.fasta,5432767,327
esc_ga8954aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3581382_trimmed.contigs_velvet.fa,5393645,366
esc_ga8953aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga8953aa_as.fasta,5377697,271
esc_ga8953aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3581381_trimmed.contigs_velvet.fa,5343781,279
esc_ha7980aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha7980aa_as.fasta,4870352,229
esc_ga8959aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga8959aa_as.fasta,5109131,227
esc_ga8959aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR3581389_trimmed.contigs_velvet.fa,5086071,174
esc_ia1461aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4184777_trimmed.contigs_velvet.fa,5361399,289
esc_ia1461aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia1461aa_as.fasta,5372244,190
srs1674850,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4184774_trimmed.contigs_velvet.fa,7418388,7708
esc_ia1460aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia1460aa_as.fasta,4890814,116
esc_ia1460aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4184775_trimmed.contigs_velvet.fa,4883272,79
esc_ga5740aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga5740aa_as.fasta,5315294,120
esc_ga5735aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga5735aa_as.fasta,4675076,87
esc_ha7909aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha7909aa_as.fasta,4765705,86
esc_ha8091aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha8091aa_as.fasta,4755639,142
esc_sa3199aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7221252_trimmed.contigs_velvet.fa,5058771,201
srs3342241,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7221250_trimmed.contigs_velvet.fa,5350003,1078
srs3031736,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR6821007_trimmed.contigs_velvet.fa,5336616,124
esc_sa3201aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7221256_trimmed.contigs_velvet.fa,5482211,236
esc_sa3202aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7221257_trimmed.contigs_velvet.fa,5346020,182
esc_sa3200aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7221255_trimmed.contigs_velvet.fa,4978219,224
esc_sa3203aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7221258_trimmed.contigs_velvet.fa,5293338,2140
